dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day
202508,0010390,240036,S,단리,36,2.6,2.6,고려저축은행,정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240036,M,복리,1,1.3,1.3,고려저축은행,정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240036,M,복리,3,2.0,2.0,고려저축은행,정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240036,M,복리,6,2.7,2.7,고려저축은행,정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240036,M,복리,12,3.0,3.0,고려저축은행,정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240036,M,복리,24,2.9,2.9,고려저축은행,정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240036,M,복리,36,2.6,2.6,고려저축은행,정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,S,단리,1,1.3,1.3,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,S,단리,3,2.1,2.1,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,S,단리,6,2.7,2.7,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,S,단리,12,3.05,3.05,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,S,단리,24,2.9,2.9,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,S,단리,36,2.6,2.6,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,M,복리,1,1.3,1.3,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,M,복리,3,2.1,2.1,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,M,복리,6,2.7,2.7,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,M,복리,12,3.05,3.05,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,M,복리,24,2.9,2.9,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240038,M,복리,36,2.6,2.6,고려저축은행,정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250228,,202502281729
202508,0010390,240042,S,단리,12,3.1,3.1,고려저축은행,회전정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240042,S,단리,24,3.1,3.1,고려저축은행,회전정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240042,S,단리,36,3.1,3.1,고려저축은행,회전정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240042,M,복리,12,3.1,3.1,고려저축은행,회전정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240042,M,복리,24,3.1,3.1,고려저축은행,회전정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240042,M,복리,36,3.1,3.1,고려저축은행,회전정기예금,영업점,"*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240043,S,단리,12,3.15,3.15,고려저축은행,회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240043,S,단리,24,3.15,3.15,고려저축은행,회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240043,S,단리,36,3.15,3.15,고려저축은행,회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240043,M,복리,12,3.15,3.15,고려저축은행,회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240043,M,복리,24,3.15,3.15,고려저축은행,회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240043,M,복리,36,3.15,3.15,고려저축은행,회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,비거주 외국인 외 제한없음,-,,20250611,,202506111700
202508,0010390,240058,S,단리,6,2.7,2.7,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240058,S,단리,12,3.05,3.05,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240058,S,단리,24,2.9,2.9,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240058,S,단리,36,2.6,2.6,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240058,M,복리,6,2.7,2.7,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240058,M,복리,12,3.05,3.05,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240058,M,복리,24,2.9,2.9,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240058,M,복리,36,2.6,2.6,고려저축은행,GPS 정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 - 비대면 전용,-,,20250228,,202502281729
202508,0010390,240060,S,단리,12,3.15,3.15,고려저축은행,GPS회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 -비대면전용,-,,20250611,,202506111700
202508,0010390,240060,S,단리,24,3.15,3.15,고려저축은행,GPS회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 -비대면전용,-,,20250611,,202506111700
202508,0010390,240060,S,단리,36,3.15,3.15,고려저축은행,GPS회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 -비대면전용,-,,20250611,,202506111700
202508,0010390,240060,M,복리,12,3.15,3.15,고려저축은행,GPS회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 -비대면전용,-,,20250611,,202506111700
202508,0010390,240060,M,복리,24,3.15,3.15,고려저축은행,GPS회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 -비대면전용,-,,20250611,,202506111700
202508,0010390,240060,M,복리,36,3.15,3.15,고려저축은행,GPS회전정기예금(비대면),"인터넷,스마트폰","*2019.06.30 가입분까지 만기시점 보통예금이자율(현재0.1%)
*2019.07.01 가입분부터 
1개월이내: 당초 약정금리와 만기시 동일상품 동일계약기간의 신규약정금리 중 낮은이율
1개월초과: 보통예금이자율(현재0.1%)",-,제한없음,-비거주 외국인 외 제한없음 -비대면전용,-,,20250611,,202506111700
202508,0010391,KJ0001A,S,단리,1,1.0,1.0,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,S,단리,3,2.0,2.0,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,S,단리,6,2.5,2.5,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,S,단리,12,3.0,3.0,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,S,단리,24,2.5,2.5,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,M,복리,1,1.0,1.0,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,M,복리,3,2.0,2.0,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,M,복리,6,2.5,2.5,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,M,복리,12,3.0,3.0,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0001A,M,복리,24,2.5,2.5,국제저축은행,꿈 찾아 정기예금,영업점,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,제한없음,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",,20250613,,202506130848
202508,0010391,KJ0004A,S,단리,1,1.0,1.0,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
202508,0010391,KJ0004A,S,단리,3,2.0,2.0,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
202508,0010391,KJ0004A,S,단리,6,2.5,2.5,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
202508,0010391,KJ0004A,S,단리,12,3.0,3.0,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
202508,0010391,KJ0004A,S,단리,24,2.5,2.5,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
202508,0010391,KJ0004A,M,복리,1,1.0,1.0,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
202508,0010391,KJ0004A,M,복리,3,2.0,2.0,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
202508,0010391,KJ0004A,M,복리,6,2.5,2.5,국제저축은행,꿈 찾아 정기예금(비대면),스마트폰,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",없음,제한없음,만 19세 이상의 개인,"만기후 1개월까지는 계약당시 금리와 만기시점 해당금리를 비교하여 낮은 금리 적용
만기후 1개월 초과 이후로는 보통예금 금리 적용",50000000.0,20250613,,202506130848
